NoB,time,realRT,accuracy,realAccuracy,trueConnection,participant,Structure,trial,Nr_of_mutations
7,5,9.608,0,1,iac,0kousukd07tco21,Sequence,29,10000
1,1,0.728,1,1,iac,0kousukd07tco21,Sequence,30,10000
3,1,2.406,1,1,iac,0kousukd07tco21,Sequence,31,10000
6,4,12.19,1,1,iac,0kousukd07tco21,Sequence,32,10000
2,1,1.061,1,1,iac,0kousukd07tco21,Sequence,33,10000
7,5,14.509,0,1,iac,0kousukd07tco21,Sequence,34,10000
4,2,4.207,1,1,iac,0kousukd07tco21,Sequence,35,10000
4,5,4.534,1,0,a,0kousukd07tco21,None,1,10000
3,4,2.249,1,1,a,0kousukd07tco21,None,2,10000
6,6,7.244,1,0,a,0kousukd07tco21,None,3,10000
1,1,0.684,1,1,a,0kousukd07tco21,None,4,10000
2,2,1.057,1,1,a,0kousukd07tco21,None,5,10000
5,3,6.144,1,1,a,0kousukd07tco21,None,6,10000
3,3,2.621,0,1,a,0kousukd07tco21,None,7,10000
4,5,5.306,1,1,a,0kousukd07tco21,None,8,10000
6,5,7.628,0,0,a,0kousukd07tco21,None,9,10000
7,6,17.955,1,1,a,0kousukd07tco21,None,10,10000
5,3,5.126,1,1,a,0kousukd07tco21,None,11,10000
3,3,2.271,0,1,a,0kousukd07tco21,None,12,10000
2,3,1.612,1,1,a,0kousukd07tco21,None,13,10000
4,3,4.441,0,1,a,0kousukd07tco21,None,14,10000
7,7,10.409,1,1,a,0kousukd07tco21,None,15,10000
4,3,4.101,0,1,a,0kousukd07tco21,None,16,10000
2,2,1.113,1,1,a,0kousukd07tco21,None,17,10000
2,2,1.205,1,1,a,0kousukd07tco21,None,18,10000
2,2,1.379,1,1,a,0kousukd07tco21,None,19,10000
3,3,2.563,0,1,a,0kousukd07tco21,None,20,10000
5,5,6.486,1,1,a,0kousukd07tco21,None,21,10000
1,1,0.782,1,1,a,0kousukd07tco21,None,22,10000
3,3,2.516,0,1,a,0kousukd07tco21,None,23,10000
6,7,5.959,1,0,a,0kousukd07tco21,None,24,10000
1,1,1.642,1,1,a,0kousukd07tco21,None,25,10000
4,4,3.807,1,1,a,0kousukd07tco21,None,26,10000
1,1,0.728,1,1,a,0kousukd07tco21,None,27,10000
5,5,10.169,0,1,a,0kousukd07tco21,None,28,10000
7,7,13.093,1,0,a,0kousukd07tco21,None,29,10000
6,6,9.871,0,1,a,0kousukd07tco21,None,30,10000
7,6,13.718,0,1,a,0kousukd07tco21,None,31,10000
5,5,7.101,0,1,a,0kousukd07tco21,None,32,10000
6,6,11.789,0,1,a,0kousukd07tco21,None,33,10000
7,6,14.555,0,1,a,0kousukd07tco21,None,34,10000
1,1,0.786,1,1,a,0kousukd07tco21,None,35,10000
4,5,4.867,0,1,a,5mptj6ff8jp8fan,Query,1,10000
7,7,13.51,1,1,a,5mptj6ff8jp8fan,Query,2,10000
4,4,4.624,0,1,a,5mptj6ff8jp8fan,Query,3,10000
7,5,10.828,0,1,a,5mptj6ff8jp8fan,Query,4,10000
6,5,6.067,0,1,a,5mptj6ff8jp8fan,Query,5,10000
5,5,3.813,1,1,a,5mptj6ff8jp8fan,Query,6,10000
5,5,5.268,1,1,a,5mptj6ff8jp8fan,Query,7,10000
6,6,7.868,1,1,a,5mptj6ff8jp8fan,Query,8,10000
5,5,4.381,1,1,a,5mptj6ff8jp8fan,Query,9,10000
3,3,1.902,1,1,a,5mptj6ff8jp8fan,Query,10,10000
2,2,0.818,1,1,a,5mptj6ff8jp8fan,Query,11,10000
1,1,0.71,1,1,a,5mptj6ff8jp8fan,Query,12,10000
4,4,2.327,1,1,a,5mptj6ff8jp8fan,Query,13,10000
1,1,0.785,1,1,a,5mptj6ff8jp8fan,Query,14,10000
1,1,0.703,1,1,a,5mptj6ff8jp8fan,Query,15,10000
3,3,2.088,1,1,a,5mptj6ff8jp8fan,Query,16,10000
4,4,4.77,1,1,a,5mptj6ff8jp8fan,Query,17,10000
2,2,1.643,1,1,a,5mptj6ff8jp8fan,Query,18,10000
3,3,1.453,1,1,a,5mptj6ff8jp8fan,Query,19,10000
7,6,6.345,0,1,a,5mptj6ff8jp8fan,Query,20,10000
3,3,1.729,1,1,a,5mptj6ff8jp8fan,Query,21,10000
6,4,7.003,1,1,a,5mptj6ff8jp8fan,Query,22,10000
4,4,2.92,1,1,a,5mptj6ff8jp8fan,Query,23,10000
1,1,0.765,1,1,a,5mptj6ff8jp8fan,Query,24,10000
1,1,0.668,1,1,a,5mptj6ff8jp8fan,Query,25,10000
6,5,4.672,1,1,a,5mptj6ff8jp8fan,Query,26,10000
7,7,8.491,1,1,a,5mptj6ff8jp8fan,Query,27,10000
5,5,4.031,1,1,a,5mptj6ff8jp8fan,Query,28,10000
2,2,0.876,1,1,a,5mptj6ff8jp8fan,Query,29,10000
2,2,1.193,1,1,a,5mptj6ff8jp8fan,Query,30,10000
7,5,11.729,1,1,a,5mptj6ff8jp8fan,Query,31,10000
2,2,1.129,1,1,a,5mptj6ff8jp8fan,Query,32,10000
6,6,5.562,1,1,a,5mptj6ff8jp8fan,Query,33,10000
5,5,3.583,1,1,a,5mptj6ff8jp8fan,Query,34,10000
3,3,1.588,1,1,a,5mptj6ff8jp8fan,Query,35,10000
5,6,4.136,0,1,haj,5mptj6ff8jp8fan,Sequence,1,10000
7,7,7.968,0,1,haj,5mptj6ff8jp8fan,Sequence,2,10000
5,4,5.847,1,1,haj,5mptj6ff8jp8fan,Sequence,3,10000
4,4,4.379,1,1,haj,5mptj6ff8jp8fan,Sequence,4,10000
4,2,3.622,0,1,haj,5mptj6ff8jp8fan,Sequence,5,10000
6,6,8.164,1,1,haj,5mptj6ff8jp8fan,Sequence,6,10000
4,4,3.387,1,1,haj,5mptj6ff8jp8fan,Sequence,7,10000
6,4,7.26,0,1,haj,5mptj6ff8jp8fan,Sequence,8,10000
3,1,2.127,0,1,haj,5mptj6ff8jp8fan,Sequence,9,10000
2,1,1.559,1,1,haj,5mptj6ff8jp8fan,Sequence,10,10000
3,1,2.278,1,1,haj,5mptj6ff8jp8fan,Sequence,11,10000
5,3,2.685,1,1,haj,5mptj6ff8jp8fan,Sequence,12,10000
5,3,4.952,1,1,haj,5mptj6ff8jp8fan,Sequence,13,10000
4,2,2.979,1,1,haj,5mptj6ff8jp8fan,Sequence,14,10000
1,1,0.934,1,1,haj,5mptj6ff8jp8fan,Sequence,15,10000
7,5,9.222,0,1,haj,5mptj6ff8jp8fan,Sequence,16,10000
2,1,1.39,1,1,haj,5mptj6ff8jp8fan,Sequence,17,10000
4,2,2.591,1,1,haj,5mptj6ff8jp8fan,Sequence,18,10000
7,6,9.861,0,1,haj,5mptj6ff8jp8fan,Sequence,19,10000
6,4,9.875,0,1,haj,5mptj6ff8jp8fan,Sequence,20,10000
1,1,0.735,1,1,haj,5mptj6ff8jp8fan,Sequence,21,10000
1,1,0.718,1,1,haj,5mptj6ff8jp8fan,Sequence,22,10000
3,1,1.223,1,1,haj,5mptj6ff8jp8fan,Sequence,23,10000
2,1,0.901,1,1,haj,5mptj6ff8jp8fan,Sequence,24,10000
2,1,0.802,1,1,haj,5mptj6ff8jp8fan,Sequence,25,10000
3,1,1.363,1,1,haj,5mptj6ff8jp8fan,Sequence,26,10000
3,1,1.411,1,1,haj,5mptj6ff8jp8fan,Sequence,27,10000
1,1,0.815,1,1,haj,5mptj6ff8jp8fan,Sequence,28,10000
7,5,8.924,1,1,haj,5mptj6ff8jp8fan,Sequence,29,10000
7,5,9.8,0,1,haj,5mptj6ff8jp8fan,Sequence,30,10000
6,5,7.915,1,1,haj,5mptj6ff8jp8fan,Sequence,31,10000
6,5,8.213,1,1,haj,5mptj6ff8jp8fan,Sequence,32,10000
1,1,0.727,1,1,haj,5mptj6ff8jp8fan,Sequence,33,10000
5,3,3.205,1,1,haj,5mptj6ff8jp8fan,Sequence,34,10000
2,1,1.328,1,1,haj,5mptj6ff8jp8fan,Sequence,35,10000
4,5,2.521,1,1,a,5mptj6ff8jp8fan,None,1,10000
3,4,2.539,1,1,a,5mptj6ff8jp8fan,None,2,10000
4,3,3.37,0,1,a,5mptj6ff8jp8fan,None,3,10000
1,1,0.748,1,1,a,5mptj6ff8jp8fan,None,4,10000
6,5,4.751,1,1,a,5mptj6ff8jp8fan,None,5,10000
5,4,3.373,0,1,a,5mptj6ff8jp8fan,None,6,10000
4,4,4.74,0,1,a,5mptj6ff8jp8fan,None,7,10000
1,1,1.006,1,1,a,5mptj6ff8jp8fan,None,8,10000
5,5,3.044,0,1,a,5mptj6ff8jp8fan,None,9,10000
6,5,9.29,0,1,a,5mptj6ff8jp8fan,None,10,10000
3,3,1.882,1,1,a,5mptj6ff8jp8fan,None,11,10000
6,5,8.2,0,1,a,5mptj6ff8jp8fan,None,12,10000
3,3,2.072,1,1,a,5mptj6ff8jp8fan,None,13,10000
2,2,1.627,1,1,a,5mptj6ff8jp8fan,None,14,10000
3,3,2.531,1,1,a,5mptj6ff8jp8fan,None,15,10000
1,1,0.693,1,1,a,5mptj6ff8jp8fan,None,16,10000
6,6,6.643,1,1,a,5mptj6ff8jp8fan,None,17,10000
4,4,2.074,1,1,a,5mptj6ff8jp8fan,None,18,10000
7,7,9.308,1,1,a,5mptj6ff8jp8fan,None,19,10000
4,3,2.782,0,1,a,5mptj6ff8jp8fan,None,20,10000
7,5,13.354,0,1,a,5mptj6ff8jp8fan,None,21,10000
6,7,7.654,0,1,a,5mptj6ff8jp8fan,None,22,10000
5,6,6.47,0,1,a,5mptj6ff8jp8fan,None,23,10000
1,1,0.707,1,1,a,5mptj6ff8jp8fan,None,24,10000
1,1,0.8,1,1,a,5mptj6ff8jp8fan,None,25,10000
2,3,1.56,1,1,a,5mptj6ff8jp8fan,None,26,10000
7,6,15.389,0,1,a,5mptj6ff8jp8fan,None,27,10000
5,5,5.465,0,1,a,5mptj6ff8jp8fan,None,28,10000
7,6,23.116,1,1,a,5mptj6ff8jp8fan,None,29,10000
2,2,1.062,1,1,a,5mptj6ff8jp8fan,None,30,10000
2,2,0.999,1,1,a,5mptj6ff8jp8fan,None,31,10000
2,2,1.216,1,1,a,5mptj6ff8jp8fan,None,32,10000
5,5,4.981,0,1,a,5mptj6ff8jp8fan,None,33,10000
7,7,16.466,0,1,a,5mptj6ff8jp8fan,None,34,10000
3,4,1.393,1,1,a,5mptj6ff8jp8fan,None,35,10000
5,8,4.744,0,1,a,d4o3knz0mpk1e3r,Query,1,10000
4,4,3.735,1,1,a,d4o3knz0mpk1e3r,Query,2,10000
3,2,2.349,0,1,a,d4o3knz0mpk1e3r,Query,3,10000
1,1,0.747,1,1,a,d4o3knz0mpk1e3r,Query,4,10000
7,6,7.909,1,1,a,d4o3knz0mpk1e3r,Query,5,10000
5,4,4.769,1,1,a,d4o3knz0mpk1e3r,Query,6,10000
1,1,0.686,1,1,a,d4o3knz0mpk1e3r,Query,7,10000
4,4,4.637,1,1,a,d4o3knz0mpk1e3r,Query,8,10000
4,4,9.822,1,1,a,d4o3knz0mpk1e3r,Query,9,10000
6,6,7.438,1,1,a,d4o3knz0mpk1e3r,Query,10,10000
3,3,2.607,1,1,a,d4o3knz0mpk1e3r,Query,11,10000
1,1,0.998,1,1,a,d4o3knz0mpk1e3r,Query,12,10000
3,2,2.244,0,1,a,d4o3knz0mpk1e3r,Query,13,10000
3,3,2.087,1,1,a,d4o3knz0mpk1e3r,Query,14,10000
7,5,12.181,0,1,a,d4o3knz0mpk1e3r,Query,15,10000
2,2,2.198,1,1,a,d4o3knz0mpk1e3r,Query,16,10000
1,1,0.63,1,1,a,d4o3knz0mpk1e3r,Query,17,10000
7,7,10.02,0,1,a,d4o3knz0mpk1e3r,Query,18,10000
2,2,1.873,1,1,a,d4o3knz0mpk1e3r,Query,19,10000
4,4,2.831,1,1,a,d4o3knz0mpk1e3r,Query,20,10000
4,4,2.797,1,1,a,d4o3knz0mpk1e3r,Query,21,10000
6,5,7.599,1,1,a,d4o3knz0mpk1e3r,Query,22,10000
2,2,1.415,1,1,a,d4o3knz0mpk1e3r,Query,23,10000
6,6,4.172,1,1,a,d4o3knz0mpk1e3r,Query,24,10000
5,4,5.007,1,1,a,d4o3knz0mpk1e3r,Query,25,10000
2,2,1.294,1,1,a,d4o3knz0mpk1e3r,Query,26,10000
5,5,7.535,1,1,a,d4o3knz0mpk1e3r,Query,27,10000
6,6,4.216,1,1,a,d4o3knz0mpk1e3r,Query,28,10000
1,1,0.675,1,1,a,d4o3knz0mpk1e3r,Query,29,10000
7,5,4.485,1,1,a,d4o3knz0mpk1e3r,Query,30,10000
6,5,3.039,1,1,a,d4o3knz0mpk1e3r,Query,31,10000
3,3,3.151,1,1,a,d4o3knz0mpk1e3r,Query,32,10000
5,4,4.432,0,1,a,d4o3knz0mpk1e3r,Query,33,10000
2,2,1.07,1,1,a,d4o3knz0mpk1e3r,Query,34,10000
7,7,4.67,1,1,a,d4o3knz0mpk1e3r,Query,35,10000
2,3,2.793,1,1,jhe,d4o3knz0mpk1e3r,Sequence,1,10000
7,10,12.748,1,1,jhe,d4o3knz0mpk1e3r,Sequence,2,10000
3,5,2.35,1,1,jhe,d4o3knz0mpk1e3r,Sequence,3,10000
7,8,10.071,0,1,jhe,d4o3knz0mpk1e3r,Sequence,4,10000
4,3,2.86,0,1,jhe,d4o3knz0mpk1e3r,Sequence,5,10000
2,1,1.879,0,1,jhe,d4o3knz0mpk1e3r,Sequence,6,10000
4,4,3.654,1,1,jhe,d4o3knz0mpk1e3r,Sequence,7,10000
4,2,3.045,1,1,jhe,d4o3knz0mpk1e3r,Sequence,8,10000
6,4,4.566,1,1,jhe,d4o3knz0mpk1e3r,Sequence,9,10000
7,5,9.686,0,1,jhe,d4o3knz0mpk1e3r,Sequence,10,10000
3,1,3.221,0,1,jhe,d4o3knz0mpk1e3r,Sequence,11,10000
3,1,1.996,0,1,jhe,d4o3knz0mpk1e3r,Sequence,12,10000
1,1,0.79,1,1,jhe,d4o3knz0mpk1e3r,Sequence,13,10000
1,1,0.541,1,1,jhe,d4o3knz0mpk1e3r,Sequence,14,10000
1,1,0.628,1,1,jhe,d4o3knz0mpk1e3r,Sequence,15,10000
2,1,1.703,1,1,jhe,d4o3knz0mpk1e3r,Sequence,16,10000
1,1,0.62,1,1,jhe,d4o3knz0mpk1e3r,Sequence,17,10000
2,1,1.183,1,1,jhe,d4o3knz0mpk1e3r,Sequence,18,10000
3,1,2.061,1,1,jhe,d4o3knz0mpk1e3r,Sequence,19,10000
6,4,7.141,0,1,jhe,d4o3knz0mpk1e3r,Sequence,20,10000
4,2,3.374,1,1,jhe,d4o3knz0mpk1e3r,Sequence,21,10000
7,5,12.694,0,0,jhe,d4o3knz0mpk1e3r,Sequence,22,10000
5,4,5.39,1,0,jhe,d4o3knz0mpk1e3r,Sequence,23,10000
5,3,4.934,1,1,jhe,d4o3knz0mpk1e3r,Sequence,24,10000
4,2,4.55,1,1,jhe,d4o3knz0mpk1e3r,Sequence,25,10000
6,4,9.3,0,1,jhe,d4o3knz0mpk1e3r,Sequence,26,10000
2,1,1.909,1,1,jhe,d4o3knz0mpk1e3r,Sequence,27,10000
7,6,9.302,0,1,jhe,d4o3knz0mpk1e3r,Sequence,28,10000
3,1,2.472,0,1,jhe,d4o3knz0mpk1e3r,Sequence,29,10000
6,5,10.149,0,1,jhe,d4o3knz0mpk1e3r,Sequence,30,10000
6,4,5.632,0,1,jhe,d4o3knz0mpk1e3r,Sequence,31,10000
1,1,0.807,1,1,jhe,d4o3knz0mpk1e3r,Sequence,32,10000
5,3,4.196,1,1,jhe,d4o3knz0mpk1e3r,Sequence,33,10000
5,3,3.421,0,1,jhe,d4o3knz0mpk1e3r,Sequence,34,10000
5,5,6.765,0,1,jhe,d4o3knz0mpk1e3r,Sequence,35,10000
6,10,7.307,1,1,a,d4o3knz0mpk1e3r,None,1,10000
2,3,2.233,1,1,a,d4o3knz0mpk1e3r,None,2,10000
7,10,13.972,1,1,a,d4o3knz0mpk1e3r,None,3,10000
4,7,3.94,1,1,a,d4o3knz0mpk1e3r,None,4,10000
1,1,0.854,1,1,a,d4o3knz0mpk1e3r,None,5,10000
1,1,1.03,1,1,a,d4o3knz0mpk1e3r,None,6,10000
7,11,9.335,1,1,a,d4o3knz0mpk1e3r,None,7,10000
4,6,3.302,1,1,a,d4o3knz0mpk1e3r,None,8,10000
2,3,2.607,1,1,a,d4o3knz0mpk1e3r,None,9,10000
1,1,0.829,1,1,a,d4o3knz0mpk1e3r,None,10,10000
1,1,0.729,1,1,a,d4o3knz0mpk1e3r,None,11,10000
6,6,10.356,0,1,a,d4o3knz0mpk1e3r,None,12,10000
6,8,9.47,1,1,a,d4o3knz0mpk1e3r,None,13,10000
5,6,9.364,1,1,a,d4o3knz0mpk1e3r,None,14,10000
2,3,2.428,1,1,a,d4o3knz0mpk1e3r,None,15,10000
5,4,7.015,1,1,a,d4o3knz0mpk1e3r,None,16,10000
5,5,4.671,0,1,a,d4o3knz0mpk1e3r,None,17,10000
3,4,6.142,1,1,a,d4o3knz0mpk1e3r,None,18,10000
3,3,2.09,1,1,a,d4o3knz0mpk1e3r,None,19,10000
4,4,3.256,0,1,a,d4o3knz0mpk1e3r,None,20,10000
2,2,1.753,1,1,a,d4o3knz0mpk1e3r,None,21,10000
6,6,10.319,0,1,a,d4o3knz0mpk1e3r,None,22,10000
7,5,11.006,0,1,a,d4o3knz0mpk1e3r,None,23,10000
6,5,5.813,0,1,a,d4o3knz0mpk1e3r,None,24,10000
4,5,4.725,0,1,a,d4o3knz0mpk1e3r,None,25,10000
7,6,15.359,1,1,a,d4o3knz0mpk1e3r,None,26,10000
3,3,4.151,1,1,a,d4o3knz0mpk1e3r,None,27,10000
3,3,2.262,1,1,a,d4o3knz0mpk1e3r,None,28,10000
7,7,16.268,1,1,a,d4o3knz0mpk1e3r,None,29,10000
2,2,1.631,1,1,a,d4o3knz0mpk1e3r,None,30,10000
4,4,3.135,0,1,a,d4o3knz0mpk1e3r,None,31,10000
5,5,4.003,1,1,a,d4o3knz0mpk1e3r,None,32,10000
3,3,2.359,1,1,a,d4o3knz0mpk1e3r,None,33,10000
5,5,5.543,1,1,a,d4o3knz0mpk1e3r,None,34,10000
1,1,0.83,1,1,a,d4o3knz0mpk1e3r,None,35,10000
2,3,1.684,1,1,a,yvs2167kyhkctcg,Query,1,10000
4,7,2.685,1,1,a,yvs2167kyhkctcg,Query,2,10000
6,6,2.423,1,1,a,yvs2167kyhkctcg,Query,3,10000
5,4,2.942,0,1,a,yvs2167kyhkctcg,Query,4,10000
5,5,1.964,1,1,a,yvs2167kyhkctcg,Query,5,10000
1,1,1.139,1,1,a,yvs2167kyhkctcg,Query,6,10000
3,1,1.928,1,1,a,yvs2167kyhkctcg,Query,7,10000
1,1,0.6,1,1,a,yvs2167kyhkctcg,Query,8,10000
7,6,2.705,1,1,a,yvs2167kyhkctcg,Query,9,10000
7,6,2.614,0,0,a,yvs2167kyhkctcg,Query,10,10000
4,4,2.676,1,1,a,yvs2167kyhkctcg,Query,11,10000
7,5,1.822,1,1,a,yvs2167kyhkctcg,Query,12,10000
4,4,1.799,1,1,a,yvs2167kyhkctcg,Query,13,10000
6,6,1.922,1,1,a,yvs2167kyhkctcg,Query,14,10000
7,6,1.465,0,1,a,yvs2167kyhkctcg,Query,15,10000
6,5,3.549,1,0,a,yvs2167kyhkctcg,Query,16,10000
6,6,1.891,1,1,a,yvs2167kyhkctcg,Query,17,10000
1,1,0.854,1,1,a,yvs2167kyhkctcg,Query,18,10000
2,2,0.555,1,1,a,yvs2167kyhkctcg,Query,19,10000
5,5,0.897,1,1,a,yvs2167kyhkctcg,Query,20,10000
3,3,0.822,1,0,a,yvs2167kyhkctcg,Query,21,10000
2,2,1.095,1,1,a,yvs2167kyhkctcg,Query,22,10000
4,4,2.427,1,1,a,yvs2167kyhkctcg,Query,23,10000
3,3,1.569,1,1,a,yvs2167kyhkctcg,Query,24,10000
7,6,1.123,1,1,a,yvs2167kyhkctcg,Query,25,10000
1,1,0.945,1,1,a,yvs2167kyhkctcg,Query,26,10000
4,4,1.049,1,1,a,yvs2167kyhkctcg,Query,27,10000
1,1,0.75,1,1,a,yvs2167kyhkctcg,Query,28,10000
3,2,0.717,0,1,a,yvs2167kyhkctcg,Query,29,10000
5,4,1.039,0,1,a,yvs2167kyhkctcg,Query,30,10000
2,2,0.869,1,1,a,yvs2167kyhkctcg,Query,31,10000
2,2,0.976,1,1,a,yvs2167kyhkctcg,Query,32,10000
5,5,1.068,1,1,a,yvs2167kyhkctcg,Query,33,10000
3,3,0.947,1,1,a,yvs2167kyhkctcg,Query,34,10000
6,5,1.173,1,1,a,yvs2167kyhkctcg,Query,35,10000
4,7,1.16,1,1,jhg,yvs2167kyhkctcg,Sequence,1,10000
4,4,2.005,1,1,jhg,yvs2167kyhkctcg,Sequence,2,10000
5,5,2.416,1,1,jhg,yvs2167kyhkctcg,Sequence,3,10000
3,3,0.888,0,1,jhg,yvs2167kyhkctcg,Sequence,4,10000
7,7,1.971,0,1,jhg,yvs2167kyhkctcg,Sequence,5,10000
7,5,2.069,0,0,jhg,yvs2167kyhkctcg,Sequence,6,10000
1,1,0.885,1,1,jhg,yvs2167kyhkctcg,Sequence,7,10000
1,1,0.798,1,1,jhg,yvs2167kyhkctcg,Sequence,8,10000
7,6,6.728,0,1,jhg,yvs2167kyhkctcg,Sequence,9,10000
4,3,0.831,0,1,jhg,yvs2167kyhkctcg,Sequence,10,10000
2,2,0.806,1,1,jhg,yvs2167kyhkctcg,Sequence,11,10000
2,2,0.664,1,1,jhg,yvs2167kyhkctcg,Sequence,12,10000
6,6,0.716,1,1,jhg,yvs2167kyhkctcg,Sequence,13,10000
3,2,0.703,1,1,jhg,yvs2167kyhkctcg,Sequence,14,10000
5,4,2.319,1,1,jhg,yvs2167kyhkctcg,Sequence,15,10000
6,5,1.684,0,0,jhg,yvs2167kyhkctcg,Sequence,16,10000
3,1,0.791,1,1,jhg,yvs2167kyhkctcg,Sequence,17,10000
5,3,2.938,1,1,jhg,yvs2167kyhkctcg,Sequence,18,10000
6,5,1.329,0,0,jhg,yvs2167kyhkctcg,Sequence,19,10000
6,4,3.73,0,1,jhg,yvs2167kyhkctcg,Sequence,20,10000
1,1,0.924,1,1,jhg,yvs2167kyhkctcg,Sequence,21,10000
2,1,0.638,0,1,jhg,yvs2167kyhkctcg,Sequence,22,10000
7,6,1.243,0,0,jhg,yvs2167kyhkctcg,Sequence,23,10000
6,4,1.194,1,1,jhg,yvs2167kyhkctcg,Sequence,24,10000
2,1,0.733,0,1,jhg,yvs2167kyhkctcg,Sequence,25,10000
7,6,2.805,1,1,jhg,yvs2167kyhkctcg,Sequence,26,10000
2,2,3.324,1,1,jhg,yvs2167kyhkctcg,Sequence,27,10000
5,4,0.933,0,1,jhg,yvs2167kyhkctcg,Sequence,28,10000
1,1,0.678,1,1,jhg,yvs2167kyhkctcg,Sequence,29,10000
5,4,1.06,1,0,jhg,yvs2167kyhkctcg,Sequence,30,10000
4,3,0.826,1,1,jhg,yvs2167kyhkctcg,Sequence,31,10000
3,2,0.74,1,1,jhg,yvs2167kyhkctcg,Sequence,32,10000
4,2,1.086,1,1,jhg,yvs2167kyhkctcg,Sequence,33,10000
1,1,0.702,1,1,jhg,yvs2167kyhkctcg,Sequence,34,10000
3,1,1.147,1,1,jhg,yvs2167kyhkctcg,Sequence,35,10000
5,8,1.105,1,1,a,yvs2167kyhkctcg,None,1,10000
4,6,2.078,1,0,a,yvs2167kyhkctcg,None,2,10000
5,6,4.857,1,1,a,yvs2167kyhkctcg,None,3,10000
6,8,0.886,1,1,a,yvs2167kyhkctcg,None,4,10000
2,3,1.212,1,1,a,yvs2167kyhkctcg,None,5,10000
3,3,2.887,0,1,a,yvs2167kyhkctcg,None,6,10000
6,5,1.973,0,1,a,yvs2167kyhkctcg,None,7,10000
6,5,1.253,0,1,a,yvs2167kyhkctcg,None,8,10000
3,1,0.837,0,1,a,yvs2167kyhkctcg,None,9,10000
5,5,1.257,0,0,a,yvs2167kyhkctcg,None,10,10000
4,4,1.707,0,1,a,yvs2167kyhkctcg,None,11,10000
7,7,1.942,1,0,a,yvs2167kyhkctcg,None,12,10000
6,6,0.789,0,1,a,yvs2167kyhkctcg,None,13,10000
5,6,1.302,1,0,a,yvs2167kyhkctcg,None,14,10000
2,3,0.723,1,1,a,yvs2167kyhkctcg,None,15,10000
2,2,0.743,1,1,a,yvs2167kyhkctcg,None,16,10000
6,6,0.864,0,1,a,yvs2167kyhkctcg,None,17,10000
4,5,0.794,1,1,a,yvs2167kyhkctcg,None,18,10000
5,5,1.203,0,0,a,yvs2167kyhkctcg,None,19,10000
7,8,2.791,1,1,a,yvs2167kyhkctcg,None,20,10000
2,3,0.795,1,1,a,yvs2167kyhkctcg,None,21,10000
1,1,0.707,1,1,a,yvs2167kyhkctcg,None,22,10000
1,1,0.624,1,1,a,yvs2167kyhkctcg,None,23,10000
4,3,1.507,0,1,a,yvs2167kyhkctcg,None,24,10000
7,5,2.302,0,1,a,yvs2167kyhkctcg,None,25,10000
1,1,1.067,1,1,a,yvs2167kyhkctcg,None,26,10000
2,2,0.7,1,1,a,yvs2167kyhkctcg,None,27,10000
3,2,0.703,1,1,a,yvs2167kyhkctcg,None,28,10000
3,3,1.079,1,1,a,yvs2167kyhkctcg,None,29,10000
7,7,2.112,0,1,a,yvs2167kyhkctcg,None,30,10000
1,1,1.005,1,1,a,yvs2167kyhkctcg,None,31,10000
3,3,1.442,0,1,a,yvs2167kyhkctcg,None,32,10000
1,1,0.753,1,1,a,yvs2167kyhkctcg,None,33,10000
7,6,2.312,1,1,a,yvs2167kyhkctcg,None,34,10000
4,5,0.658,1,1,a,yvs2167kyhkctcg,None,35,10000
3,3,2.042,1,1,a,v2dh8a69mhuhkqz,Query,1,10000
5,5,5.664,0,1,a,v2dh8a69mhuhkqz,Query,2,10000
4,4,3.111,1,1,a,v2dh8a69mhuhkqz,Query,3,10000
3,3,6.114,1,1,a,v2dh8a69mhuhkqz,Query,4,10000
5,5,8.665,1,0,a,v2dh8a69mhuhkqz,Query,5,10000
2,2,3.046,1,1,a,v2dh8a69mhuhkqz,Query,6,10000
2,2,2.702,1,1,a,v2dh8a69mhuhkqz,Query,7,10000
2,2,3.532,1,1,a,v2dh8a69mhuhkqz,Query,8,10000
6,5,7.59,0,1,a,v2dh8a69mhuhkqz,Query,9,10000
1,1,1.511,1,1,a,v2dh8a69mhuhkqz,Query,10,10000
3,3,4.438,1,1,a,v2dh8a69mhuhkqz,Query,11,10000
5,4,5.84,1,1,a,v2dh8a69mhuhkqz,Query,12,10000
7,5,7.428,0,1,a,v2dh8a69mhuhkqz,Query,13,10000
6,5,12.264,0,1,a,v2dh8a69mhuhkqz,Query,14,10000
3,3,2.624,1,1,a,v2dh8a69mhuhkqz,Query,15,10000
1,1,1.129,1,1,a,v2dh8a69mhuhkqz,Query,16,10000
1,1,1.031,1,1,a,v2dh8a69mhuhkqz,Query,17,10000
4,4,3.277,1,1,a,v2dh8a69mhuhkqz,Query,18,10000
1,1,0.949,1,1,a,v2dh8a69mhuhkqz,Query,19,10000
4,4,3.369,1,1,a,v2dh8a69mhuhkqz,Query,20,10000
3,3,2.357,1,1,a,v2dh8a69mhuhkqz,Query,21,10000
5,3,5.833,1,1,a,v2dh8a69mhuhkqz,Query,22,10000
7,6,9.725,0,1,a,v2dh8a69mhuhkqz,Query,23,10000
6,4,8.585,0,1,a,v2dh8a69mhuhkqz,Query,24,10000
4,4,3.129,1,1,a,v2dh8a69mhuhkqz,Query,25,10000
1,1,0.808,1,1,a,v2dh8a69mhuhkqz,Query,26,10000
6,5,6.266,1,1,a,v2dh8a69mhuhkqz,Query,27,10000
