NoB,time,realRT,accuracy,realAccuracy,threshold,connection,startAtSmall,participant,Structure,trial,trueConnection
1,1,0.611,1,1,7,a,0,gqbcw11bbup9p63,Query,2,0
1,1,0.596,1,1,7,a,0,gqbcw11bbup9p63,Query,3,0
4,7,5.347,1,0,6,a,0,gqbcw11bbup9p63,Query,4,0
1,1,0.592,1,1,6,a,0,gqbcw11bbup9p63,Query,5,0
6,11,8.717,1,1,6,a,0,gqbcw11bbup9p63,Query,6,0
4,7,3.511,1,0,5,a,0,gqbcw11bbup9p63,Query,7,0
2,3,3.64,1,1,5,a,0,gqbcw11bbup9p63,Query,8,0
6,10,2.918,1,0,5,a,0,gqbcw11bbup9p63,Query,9,0
2,3,2.92,1,1,4,a,0,gqbcw11bbup9p63,Query,10,0
6,9,5.685,1,1,4,a,0,gqbcw11bbup9p63,Query,11,0
7,10,3.735,1,0,4,a,0,gqbcw11bbup9p63,Query,12,0
5,8,3.695,1,0,4,a,0,gqbcw11bbup9p63,Query,13,0
4,7,5.639,1,1,3,a,0,gqbcw11bbup9p63,Query,14,0
3,5,3.899,1,1,3,a,0,gqbcw11bbup9p63,Query,15,0
5,7,4.094,1,1,3,a,0,gqbcw11bbup9p63,Query,16,0
4,6,8.493,1,1,3,a,0,gqbcw11bbup9p63,Query,17,0
5,7,6.992,1,1,3,a,0,gqbcw11bbup9p63,Query,18,0
5,7,5.431,1,1,3,a,0,gqbcw11bbup9p63,Query,19,0
6,8,5.072,1,1,2,a,0,gqbcw11bbup9p63,Query,20,0
5,6,5.398,1,1,2,a,0,gqbcw11bbup9p63,Query,21,0
7,8,3.774,1,1,2,a,0,gqbcw11bbup9p63,Query,22,0
3,4,2.709,1,1,2,a,0,gqbcw11bbup9p63,Query,23,0
1,1,0.665,1,1,2,a,0,gqbcw11bbup9p63,Query,24,0
4,5,6,1,1,2,a,0,gqbcw11bbup9p63,Query,25,0
7,8,11.784,1,1,2,a,0,gqbcw11bbup9p63,Query,26,0
7,8,3.023,1,1,2,a,0,gqbcw11bbup9p63,Query,27,0
2,3,0.636,1,1,2,a,0,gqbcw11bbup9p63,Query,28,0
2,3,0.703,1,1,2,a,0,gqbcw11bbup9p63,Query,29,0
6,7,10.81,1,1,2,a,0,gqbcw11bbup9p63,Query,30,0
1,1,0.634,1,1,2,a,0,gqbcw11bbup9p63,Query,31,0
3,4,2.246,1,1,2,a,0,gqbcw11bbup9p63,Query,32,0
7,8,5.626,1,1,2,a,0,gqbcw11bbup9p63,Query,33,0
3,4,3.096,1,1,1,a,0,gqbcw11bbup9p63,Query,34,0
2,2,2.616,1,1,1,a,0,gqbcw11bbup9p63,Query,35,0
6,11,26.352,1,1,7,a,0,bp49s1tkfbb8xru,Query,1,0
4,7,17.246,1,1,6,a,0,bp49s1tkfbb8xru,Query,2,0
1,1,1.838,1,1,6,a,0,bp49s1tkfbb8xru,Query,3,0
7,12,22.506,1,1,6,a,0,bp49s1tkfbb8xru,Query,4,0
1,1,1.391,1,1,6,a,0,bp49s1tkfbb8xru,Query,5,0
7,12,27.404,1,1,5,a,0,bp49s1tkfbb8xru,Query,6,0
1,1,1.755,1,1,5,a,0,bp49s1tkfbb8xru,Query,7,0
5,9,16.58,1,1,5,a,0,bp49s1tkfbb8xru,Query,8,0
1,1,1.031,1,1,5,a,0,bp49s1tkfbb8xru,Query,9,0
3,5,9.431,1,1,5,a,0,bp49s1tkfbb8xru,Query,10,0
7,11,19.334,1,1,4,a,0,bp49s1tkfbb8xru,Query,11,0
2,3,4.647,1,1,4,a,0,bp49s1tkfbb8xru,Query,12,0
3,5,6.533,1,1,4,a,0,bp49s1tkfbb8xru,Query,13,0
5,8,9.814,1,1,4,a,0,bp49s1tkfbb8xru,Query,14,0
4,7,12.295,1,1,3,a,0,bp49s1tkfbb8xru,Query,15,0
4,6,11.206,1,1,3,a,0,bp49s1tkfbb8xru,Query,16,0
6,8,23.847,1,1,3,a,0,bp49s1tkfbb8xru,Query,17,0
4,6,10.143,1,1,3,a,0,bp49s1tkfbb8xru,Query,18,0
2,3,4.562,1,1,3,a,0,bp49s1tkfbb8xru,Query,19,0
5,7,15.789,1,1,3,a,0,bp49s1tkfbb8xru,Query,20,0
3,5,7.751,1,1,2,a,0,bp49s1tkfbb8xru,Query,21,0
1,1,1.122,1,1,2,a,0,bp49s1tkfbb8xru,Query,22,0
3,4,8.391,1,1,2,a,0,bp49s1tkfbb8xru,Query,23,0
7,8,8.415,1,0,2,a,0,bp49s1tkfbb8xru,Query,24,0
5,6,20.646,1,1,2,a,0,bp49s1tkfbb8xru,Query,25,0
6,7,13.324,1,1,2,a,0,bp49s1tkfbb8xru,Query,26,0
3,4,3.484,1,1,2,a,0,bp49s1tkfbb8xru,Query,27,0
2,3,4.753,1,1,2,a,0,bp49s1tkfbb8xru,Query,28,0
7,8,7.359,1,1,2,a,0,bp49s1tkfbb8xru,Query,29,0
5,6,5.247,1,1,2,a,0,bp49s1tkfbb8xru,Query,30,0
2,3,2.848,1,1,2,a,0,bp49s1tkfbb8xru,Query,31,0
6,7,5.368,1,1,2,a,0,bp49s1tkfbb8xru,Query,32,0
6,7,6.617,1,1,2,a,0,bp49s1tkfbb8xru,Query,33,0
4,5,4.782,1,1,1,a,0,bp49s1tkfbb8xru,Query,34,0
2,2,2.675,1,1,1,a,0,bp49s1tkfbb8xru,Query,35,0
2,3,1.534,1,1,7,a,0,vrlt89awtbuehfx,Query,1,0
7,13,6.418,1,1,6,a,0,vrlt89awtbuehfx,Query,2,0
1,1,0.771,1,1,6,a,0,vrlt89awtbuehfx,Query,3,0
6,11,9.565,1,1,6,a,0,vrlt89awtbuehfx,Query,4,0
3,5,3.049,1,1,5,a,0,vrlt89awtbuehfx,Query,5,0
2,3,0.724,1,1,5,a,0,vrlt89awtbuehfx,Query,6,0
3,5,1.027,1,1,5,a,0,vrlt89awtbuehfx,Query,7,0
3,5,0.571,1,1,4,a,0,vrlt89awtbuehfx,Query,8,0
1,1,0.549,1,1,4,a,0,vrlt89awtbuehfx,Query,9,0
6,9,3.683,1,1,4,a,0,vrlt89awtbuehfx,Query,10,0
2,3,0.627,1,1,4,a,0,vrlt89awtbuehfx,Query,11,0
7,10,1.873,1,1,4,a,0,vrlt89awtbuehfx,Query,12,0
5,8,1.545,1,1,3,a,0,vrlt89awtbuehfx,Query,13,0
5,7,2.119,1,1,3,a,0,vrlt89awtbuehfx,Query,14,0
6,8,2.134,1,1,3,a,0,vrlt89awtbuehfx,Query,15,0
1,1,1.152,1,1,3,a,0,vrlt89awtbuehfx,Query,16,0
4,6,0.792,1,1,3,a,0,vrlt89awtbuehfx,Query,17,0
6,8,2.522,1,1,3,a,0,vrlt89awtbuehfx,Query,18,0
1,1,0.555,1,1,3,a,0,vrlt89awtbuehfx,Query,19,0
7,9,2.852,1,1,3,a,0,vrlt89awtbuehfx,Query,20,0
7,9,1.681,1,1,2,a,0,vrlt89awtbuehfx,Query,21,0
4,5,0.606,1,1,2,a,0,vrlt89awtbuehfx,Query,22,0
7,8,1.044,1,1,2,a,0,vrlt89awtbuehfx,Query,23,0
3,4,0.382,1,1,2,a,0,vrlt89awtbuehfx,Query,24,0
2,3,0.506,1,1,2,a,0,vrlt89awtbuehfx,Query,25,0
4,5,0.457,1,1,2,a,0,vrlt89awtbuehfx,Query,26,0
1,1,0.646,1,1,2,a,0,vrlt89awtbuehfx,Query,27,0
2,3,0.276,1,1,2,a,0,vrlt89awtbuehfx,Query,28,0
5,6,0.183,1,1,2,a,0,vrlt89awtbuehfx,Query,29,0
6,7,1.82,1,1,2,a,0,vrlt89awtbuehfx,Query,30,0
5,6,0.678,1,1,2,a,0,vrlt89awtbuehfx,Query,31,0
4,5,0.36,1,1,2,a,0,vrlt89awtbuehfx,Query,32,0
3,4,0.574,1,1,2,a,0,vrlt89awtbuehfx,Query,33,0
5,6,0.5,1,1,1,a,0,vrlt89awtbuehfx,Query,34,0
4,4,0.6,1,1,1,a,0,vrlt89awtbuehfx,Query,35,0
3,5,2.441,1,1,7,a,0,5l5ksa2v5z1xcrs,Query,1,0
7,13,2.902,1,0,6,a,0,5l5ksa2v5z1xcrs,Query,2,0
4,7,2.093,1,1,6,a,0,5l5ksa2v5z1xcrs,Query,3,0
4,7,2.408,1,1,5,a,0,5l5ksa2v5z1xcrs,Query,4,0
5,9,2.343,1,1,5,a,0,5l5ksa2v5z1xcrs,Query,5,0
7,11,5.662,1,0,5,a,0,5l5ksa2v5z1xcrs,Query,6,0
2,3,0.758,1,1,4,a,0,5l5ksa2v5z1xcrs,Query,7,0
2,3,0.705,1,1,4,a,0,5l5ksa2v5z1xcrs,Query,8,0
5,8,3.624,1,1,4,a,0,5l5ksa2v5z1xcrs,Query,9,0
1,1,0.796,1,1,4,a,0,5l5ksa2v5z1xcrs,Query,10,0
2,3,2.861,1,1,4,a,0,5l5ksa2v5z1xcrs,Query,11,0
2,3,0.843,1,1,3,a,0,5l5ksa2v5z1xcrs,Query,12,0
5,7,4.286,1,1,3,a,0,5l5ksa2v5z1xcrs,Query,13,0
7,9,4.528,1,0,3,a,0,5l5ksa2v5z1xcrs,Query,14,0
6,8,2.972,1,1,3,a,0,5l5ksa2v5z1xcrs,Query,15,0
3,5,1.166,1,1,3,a,0,5l5ksa2v5z1xcrs,Query,16,0
1,1,0.579,1,1,3,a,0,5l5ksa2v5z1xcrs,Query,17,0
1,1,1.582,1,1,3,a,0,5l5ksa2v5z1xcrs,Query,18,0
6,8,5.087,1,0,3,a,0,5l5ksa2v5z1xcrs,Query,19,0
1,1,0.503,1,1,3,a,0,5l5ksa2v5z1xcrs,Query,20,0
4,6,3.145,1,1,2,a,0,5l5ksa2v5z1xcrs,Query,21,0
3,4,3.829,1,1,2,a,0,5l5ksa2v5z1xcrs,Query,22,0
6,7,9.827,1,0,2,a,0,5l5ksa2v5z1xcrs,Query,23,0
4,5,2.711,1,1,2,a,0,5l5ksa2v5z1xcrs,Query,24,0
6,7,3.519,1,1,2,a,0,5l5ksa2v5z1xcrs,Query,25,0
3,4,1.134,1,1,2,a,0,5l5ksa2v5z1xcrs,Query,26,0
4,5,2.374,1,1,2,a,0,5l5ksa2v5z1xcrs,Query,27,0
6,7,3.464,1,0,2,a,0,5l5ksa2v5z1xcrs,Query,28,0
5,6,2.843,1,1,2,a,0,5l5ksa2v5z1xcrs,Query,29,0
1,1,0.663,1,1,2,a,0,5l5ksa2v5z1xcrs,Query,30,0
2,3,0.856,1,1,2,a,0,5l5ksa2v5z1xcrs,Query,31,0
7,8,4.303,1,1,2,a,0,5l5ksa2v5z1xcrs,Query,32,0
5,6,3.706,1,1,2,a,0,5l5ksa2v5z1xcrs,Query,33,0
3,4,1.209,1,1,1,a,0,5l5ksa2v5z1xcrs,Query,34,0
7,7,3.698,1,1,1,a,0,5l5ksa2v5z1xcrs,Query,35,0
2,3,0.913,1,1,7,a,0,m50kxs0ne7ln5xe,Query,1,0
3,5,1.352,1,1,6,a,0,m50kxs0ne7ln5xe,Query,2,0
3,5,1.244,1,1,6,a,0,m50kxs0ne7ln5xe,Query,3,0
5,9,2.825,1,1,5,a,0,m50kxs0ne7ln5xe,Query,4,0
2,3,0.876,1,1,5,a,0,m50kxs0ne7ln5xe,Query,5,0
4,7,1.818,1,1,5,a,0,m50kxs0ne7ln5xe,Query,6,0
2,3,1.428,1,1,4,a,0,m50kxs0ne7ln5xe,Query,7,0
2,3,1.267,1,1,4,a,0,m50kxs0ne7ln5xe,Query,8,0
4,7,2.187,1,1,4,a,0,m50kxs0ne7ln5xe,Query,9,0
5,8,2.396,1,1,4,a,0,m50kxs0ne7ln5xe,Query,10,0
6,9,2.465,1,1,3,a,0,m50kxs0ne7ln5xe,Query,11,0
5,7,3.895,1,1,3,a,0,m50kxs0ne7ln5xe,Query,12,0
1,1,0.629,1,1,3,a,0,m50kxs0ne7ln5xe,Query,13,0
6,8,2.443,1,0,3,a,0,m50kxs0ne7ln5xe,Query,14,0
1,1,0.637,1,1,3,a,0,m50kxs0ne7ln5xe,Query,15,0
7,9,2.566,1,0,3,a,0,m50kxs0ne7ln5xe,Query,16,0
7,9,3.145,1,0,3,a,0,m50kxs0ne7ln5xe,Query,17,0
7,9,4.524,1,1,3,a,0,m50kxs0ne7ln5xe,Query,18,0
5,7,3.159,1,0,2,a,0,m50kxs0ne7ln5xe,Query,19,0
1,1,0.702,1,1,2,a,0,m50kxs0ne7ln5xe,Query,20,0
3,4,1.084,1,1,2,a,0,m50kxs0ne7ln5xe,Query,21,0
7,8,6.105,1,0,2,a,0,m50kxs0ne7ln5xe,Query,22,0
4,5,1.593,1,1,2,a,0,m50kxs0ne7ln5xe,Query,23,0
3,4,1.279,1,1,2,a,0,m50kxs0ne7ln5xe,Query,24,0
7,8,2.604,1,1,2,a,0,m50kxs0ne7ln5xe,Query,25,0
1,1,0.629,1,1,2,a,0,m50kxs0ne7ln5xe,Query,26,0
1,1,0.521,1,1,2,a,0,m50kxs0ne7ln5xe,Query,27,0
4,5,1.436,1,1,2,a,0,m50kxs0ne7ln5xe,Query,28,0
4,5,2.11,1,1,2,a,0,m50kxs0ne7ln5xe,Query,29,0
6,7,3.057,1,0,2,a,0,m50kxs0ne7ln5xe,Query,30,0
6,7,3.427,1,1,2,a,0,m50kxs0ne7ln5xe,Query,31,0
3,4,2.497,1,1,2,a,0,m50kxs0ne7ln5xe,Query,32,0
6,7,5.611,1,1,2,a,0,m50kxs0ne7ln5xe,Query,33,0
5,6,4.047,1,1,1,a,0,m50kxs0ne7ln5xe,Query,34,0
2,2,0.694,1,1,1,a,0,m50kxs0ne7ln5xe,Query,35,0
1,1,0.595,1,1,7,a,1,wdhmud3k27y9347,Query,1,0
5,9,2.758,1,1,7,a,0,wdhmud3k27y9347,Query,2,0
4,7,2.274,1,1,6,a,0,wdhmud3k27y9347,Query,3,0
1,1,0.586,1,1,6,a,0,wdhmud3k27y9347,Query,4,0
6,11,4.88,1,1,6,a,0,wdhmud3k27y9347,Query,5,0
3,5,2.176,1,1,5,a,0,wdhmud3k27y9347,Query,6,0
1,1,0.744,1,1,5,a,0,wdhmud3k27y9347,Query,7,0
2,3,0.819,1,1,5,a,0,wdhmud3k27y9347,Query,8,0
5,9,2.485,1,1,5,a,0,wdhmud3k27y9347,Query,9,0
3,5,1.623,1,1,4,a,0,wdhmud3k27y9347,Query,10,0
6,9,5.059,1,1,4,a,0,wdhmud3k27y9347,Query,11,0
4,7,2.71,1,1,4,a,0,wdhmud3k27y9347,Query,12,0
5,8,3.887,1,1,4,a,0,wdhmud3k27y9347,Query,13,0
6,9,4.476,1,1,3,a,0,wdhmud3k27y9347,Query,14,0
3,5,1.28,1,1,3,a,0,wdhmud3k27y9347,Query,15,0
7,9,6.293,1,1,3,a,0,wdhmud3k27y9347,Query,16,0
3,5,1.393,1,1,3,a,0,wdhmud3k27y9347,Query,17,0
3,5,1.057,1,1,3,a,0,wdhmud3k27y9347,Query,18,0
7,9,4.338,1,1,3,a,0,wdhmud3k27y9347,Query,19,0
7,9,5.119,1,0,2,a,0,wdhmud3k27y9347,Query,20,0
2,3,0.893,1,1,2,a,0,wdhmud3k27y9347,Query,21,0
5,6,3.027,1,1,2,a,0,wdhmud3k27y9347,Query,22,0
2,3,0.672,1,1,2,a,0,wdhmud3k27y9347,Query,23,0
7,8,4.876,1,1,2,a,0,wdhmud3k27y9347,Query,24,0
5,6,2.93,1,1,2,a,0,wdhmud3k27y9347,Query,25,0
2,3,0.696,1,1,2,a,0,wdhmud3k27y9347,Query,26,0
1,1,0.58,1,1,2,a,0,wdhmud3k27y9347,Query,27,0
6,7,4.163,1,0,2,a,0,wdhmud3k27y9347,Query,28,0
6,7,3.696,1,1,2,a,0,wdhmud3k27y9347,Query,29,0
4,5,1.852,1,1,2,a,0,wdhmud3k27y9347,Query,30,0
4,5,2.024,1,1,2,a,0,wdhmud3k27y9347,Query,31,0
4,5,2.026,1,1,2,a,0,wdhmud3k27y9347,Query,32,0
1,1,0.577,1,1,2,a,0,wdhmud3k27y9347,Query,33,0
7,8,7.347,1,1,1,a,0,wdhmud3k27y9347,Query,34,0
2,2,0.754,1,1,1,a,0,wdhmud3k27y9347,Query,35,0
3,5,2.333,1,1,7,a,0,s0kptdmjr5nhxj4,Query,1,0
6,11,11.072,1,1,6,a,0,s0kptdmjr5nhxj4,Query,2,0
4,7,10.325,1,1,6,a,0,s0kptdmjr5nhxj4,Query,3,0
3,5,4.064,1,1,5,a,0,s0kptdmjr5nhxj4,Query,4,0
4,7,4.519,1,1,5,a,0,s0kptdmjr5nhxj4,Query,5,0
2,3,1.751,1,1,5,a,0,s0kptdmjr5nhxj4,Query,6,0
6,10,14.901,1,1,4,a,0,s0kptdmjr5nhxj4,Query,7,0
4,7,4.384,1,0,4,a,0,s0kptdmjr5nhxj4,Query,8,0
7,10,25.751,1,1,4,a,0,s0kptdmjr5nhxj4,Query,9,0
3,5,2.606,1,1,4,a,0,s0kptdmjr5nhxj4,Query,10,0
5,8,9.721,1,1,3,a,0,s0kptdmjr5nhxj4,Query,11,0
2,3,1.641,1,1,3,a,0,s0kptdmjr5nhxj4,Query,12,0
4,6,5.745,1,1,3,a,0,s0kptdmjr5nhxj4,Query,13,0
1,1,1.082,1,1,3,a,0,s0kptdmjr5nhxj4,Query,14,0
6,8,15.132,1,0,3,a,0,s0kptdmjr5nhxj4,Query,15,0
1,1,1.17,1,1,3,a,0,s0kptdmjr5nhxj4,Query,16,0
1,1,0.869,1,1,3,a,0,s0kptdmjr5nhxj4,Query,17,0
4,6,4.863,1,1,3,a,0,s0kptdmjr5nhxj4,Query,18,0
5,7,15.262,1,1,3,a,0,s0kptdmjr5nhxj4,Query,19,0
5,7,11.297,1,1,2,a,0,s0kptdmjr5nhxj4,Query,20,0
2,3,1.502,1,1,2,a,0,s0kptdmjr5nhxj4,Query,21,0
6,7,12.983,1,1,2,a,0,s0kptdmjr5nhxj4,Query,22,0
7,8,12.634,1,1,2,a,0,s0kptdmjr5nhxj4,Query,23,0
7,8,13.616,1,1,2,a,0,s0kptdmjr5nhxj4,Query,24,0
6,7,16.761,1,1,2,a,0,s0kptdmjr5nhxj4,Query,25,0
3,4,2.586,1,1,2,a,0,s0kptdmjr5nhxj4,Query,26,0
2,3,1.531,1,1,2,a,0,s0kptdmjr5nhxj4,Query,27,0
5,6,11.848,1,1,2,a,0,s0kptdmjr5nhxj4,Query,28,0
5,6,15.889,1,1,2,a,0,s0kptdmjr5nhxj4,Query,29,0
7,8,8.864,1,1,2,a,0,s0kptdmjr5nhxj4,Query,30,0
7,8,8.42,1,1,2,a,0,s0kptdmjr5nhxj4,Query,31,0
1,1,0.913,1,1,2,a,0,s0kptdmjr5nhxj4,Query,32,0
1,1,1.162,1,1,2,a,0,s0kptdmjr5nhxj4,Query,33,0
2,3,1.211,1,1,1,a,0,s0kptdmjr5nhxj4,Query,34,0
3,3,2.509,1,1,1,a,0,s0kptdmjr5nhxj4,Query,35,0
2,3,0.965,1,1,7,a,0,x03mf9pz89y5s1k,Query,1,0
2,3,0.836,1,1,6,a,0,x03mf9pz89y5s1k,Query,2,0
5,9,5.131,1,1,6,a,0,x03mf9pz89y5s1k,Query,3,0
2,3,0.738,1,1,5,a,0,x03mf9pz89y5s1k,Query,4,0
1,1,0.668,1,1,5,a,0,x03mf9pz89y5s1k,Query,5,0
2,3,0.724,1,1,5,a,0,x03mf9pz89y5s1k,Query,6,0
6,10,6.789,1,1,5,a,0,x03mf9pz89y5s1k,Query,7,0
3,5,0.863,1,1,4,a,0,x03mf9pz89y5s1k,Query,8,0
7,10,11.457,1,1,4,a,0,x03mf9pz89y5s1k,Query,9,0
5,8,4.721,1,1,4,a,0,x03mf9pz89y5s1k,Query,10,0
3,5,1.653,1,1,4,a,0,x03mf9pz89y5s1k,Query,11,0
7,10,13.515,1,1,3,a,0,x03mf9pz89y5s1k,Query,12,0
4,6,3.316,1,1,3,a,0,x03mf9pz89y5s1k,Query,13,0
5,7,5.295,1,1,3,a,0,x03mf9pz89y5s1k,Query,14,0
1,1,0.587,1,1,3,a,0,x03mf9pz89y5s1k,Query,15,0
3,5,2.197,1,1,3,a,0,x03mf9pz89y5s1k,Query,16,0
1,1,0.64,1,1,3,a,0,x03mf9pz89y5s1k,Query,17,0
5,7,3.891,1,1,3,a,0,x03mf9pz89y5s1k,Query,18,0
6,8,6.65,1,0,3,a,0,x03mf9pz89y5s1k,Query,19,0
5,7,7.289,1,1,2,a,0,x03mf9pz89y5s1k,Query,20,0
2,3,1.002,1,1,2,a,0,x03mf9pz89y5s1k,Query,21,0
4,5,2.385,1,1,2,a,0,x03mf9pz89y5s1k,Query,22,0
1,1,0.538,1,1,2,a,0,x03mf9pz89y5s1k,Query,23,0
6,7,7.07,1,1,2,a,0,x03mf9pz89y5s1k,Query,24,0
4,5,2.623,1,1,2,a,0,x03mf9pz89y5s1k,Query,25,0
7,8,6.986,1,1,2,a,0,x03mf9pz89y5s1k,Query,26,0
3,4,1.457,1,1,2,a,0,x03mf9pz89y5s1k,Query,27,0
7,8,10.206,1,0,2,a,0,x03mf9pz89y5s1k,Query,28,0
7,8,16.557,1,1,2,a,0,x03mf9pz89y5s1k,Query,29,0
4,5,3.183,1,1,2,a,0,x03mf9pz89y5s1k,Query,30,0
6,7,8.387,1,1,2,a,0,x03mf9pz89y5s1k,Query,31,0
3,4,1.612,1,1,2,a,0,x03mf9pz89y5s1k,Query,32,0
1,1,0.609,1,1,2,a,0,x03mf9pz89y5s1k,Query,33,0
6,7,10.459,1,1,1,a,0,x03mf9pz89y5s1k,Query,34,0
4,4,3.682,1,1,1,a,0,x03mf9pz89y5s1k,Query,35,0
5,9,8.031,1,0,7,a,0,k45h5lxk13xjkxs,Query,1,0
3,5,3.695,1,1,6,a,0,k45h5lxk13xjkxs,Query,2,0
4,7,3.924,1,1,6,a,0,k45h5lxk13xjkxs,Query,3,0
3,5,2.167,1,1,5,a,0,k45h5lxk13xjkxs,Query,4,0
5,9,3.478,1,1,5,a,0,k45h5lxk13xjkxs,Query,5,0
3,5,1.492,1,1,5,a,0,k45h5lxk13xjkxs,Query,6,0
2,3,1.213,1,1,4,a,0,k45h5lxk13xjkxs,Query,7,0
1,1,0.616,1,1,4,a,0,k45h5lxk13xjkxs,Query,8,0
4,7,2.237,1,1,4,a,0,k45h5lxk13xjkxs,Query,9,0
7,10,5.272,1,1,4,a,0,k45h5lxk13xjkxs,Query,10,0
6,9,4.066,1,0,4,a,0,k45h5lxk13xjkxs,Query,11,0
3,5,1.688,1,1,3,a,0,k45h5lxk13xjkxs,Query,12,0
7,9,17.937,1,1,3,a,0,k45h5lxk13xjkxs,Query,13,0
6,8,4.7,1,1,3,a,0,k45h5lxk13xjkxs,Query,14,0
1,1,0.637,1,1,3,a,0,k45h5lxk13xjkxs,Query,15,0
5,7,3.07,1,1,3,a,0,k45h5lxk13xjkxs,Query,16,0
3,5,1.96,1,1,3,a,0,k45h5lxk13xjkxs,Query,17,0
2,3,0.666,1,1,3,a,0,k45h5lxk13xjkxs,Query,18,0
5,7,3.179,1,1,2,a,0,k45h5lxk13xjkxs,Query,19,0
4,5,2.551,1,1,2,a,0,k45h5lxk13xjkxs,Query,20,0
2,3,0.989,1,1,2,a,0,k45h5lxk13xjkxs,Query,21,0
7,8,9.742,1,1,2,a,0,k45h5lxk13xjkxs,Query,22,0
7,8,10.971,1,1,2,a,0,k45h5lxk13xjkxs,Query,23,0
1,1,0.668,1,1,2,a,0,k45h5lxk13xjkxs,Query,24,0
4,5,4.514,1,1,2,a,0,k45h5lxk13xjkxs,Query,25,0
7,8,7.191,1,1,2,a,0,k45h5lxk13xjkxs,Query,26,0
1,1,0.545,1,1,2,a,0,k45h5lxk13xjkxs,Query,27,0
1,1,0.743,1,1,2,a,0,k45h5lxk13xjkxs,Query,28,0
5,6,3.788,1,1,2,a,0,k45h5lxk13xjkxs,Query,29,0
6,7,6.496,1,1,2,a,0,k45h5lxk13xjkxs,Query,30,0
4,5,3.548,1,1,2,a,0,k45h5lxk13xjkxs,Query,31,0
2,3,1.446,1,1,2,a,0,k45h5lxk13xjkxs,Query,32,0
6,7,5.051,1,1,2,a,0,k45h5lxk13xjkxs,Query,33,0
6,7,3.994,1,1,1,a,0,k45h5lxk13xjkxs,Query,34,0
2,2,1.477,1,0,1,a,0,k45h5lxk13xjkxs,Query,35,0
1,1,0.663,1,1,7,a,1,mqng9gal5nqwgz9,Query,1,0
5,9,2.952,1,1,7,a,0,mqng9gal5nqwgz9,Query,2,0
2,3,0.71,1,1,6,a,0,mqng9gal5nqwgz9,Query,3,0
6,11,4.597,1,1,6,a,0,mqng9gal5nqwgz9,Query,4,0
3,5,1.664,1,1,5,a,0,mqng9gal5nqwgz9,Query,5,0
1,1,0.584,1,1,5,a,0,mqng9gal5nqwgz9,Query,6,0
5,9,2.352,1,1,5,a,0,mqng9gal5nqwgz9,Query,7,0
1,1,0.688,1,1,5,a,0,mqng9gal5nqwgz9,Query,8,0
4,7,2.66,1,1,5,a,0,mqng9gal5nqwgz9,Query,9,0
5,9,3.113,1,1,4,a,0,mqng9gal5nqwgz9,Query,10,0
2,3,1.026,1,1,4,a,0,mqng9gal5nqwgz9,Query,11,0
3,5,2.02,1,1,4,a,0,mqng9gal5nqwgz9,Query,12,0
7,10,9.905,1,1,4,a,0,mqng9gal5nqwgz9,Query,13,0
1,1,0.61,1,1,4,a,0,mqng9gal5nqwgz9,Query,14,0
3,5,1.103,1,1,3,a,0,mqng9gal5nqwgz9,Query,15,0
6,8,4.452,1,1,3,a,0,mqng9gal5nqwgz9,Query,16,0
1,1,0.548,1,1,3,a,0,mqng9gal5nqwgz9,Query,17,0
3,5,1.718,1,1,3,a,0,mqng9gal5nqwgz9,Query,18,0
4,6,2.044,1,1,3,a,0,mqng9gal5nqwgz9,Query,19,0
7,9,8.233,1,1,3,a,0,mqng9gal5nqwgz9,Query,20,0
7,9,8.286,1,1,3,a,0,mqng9gal5nqwgz9,Query,21,0
2,3,0.88,1,1,2,a,0,mqng9gal5nqwgz9,Query,22,0
3,4,1.188,1,1,2,a,0,mqng9gal5nqwgz9,Query,23,0
2,3,0.614,1,1,2,a,0,mqng9gal5nqwgz9,Query,24,0
4,5,1.866,1,1,2,a,0,mqng9gal5nqwgz9,Query,25,0
4,5,2.816,1,1,2,a,0,mqng9gal5nqwgz9,Query,26,0
7,8,13.85,1,1,2,a,0,mqng9gal5nqwgz9,Query,27,0
6,7,3.877,1,1,2,a,0,mqng9gal5nqwgz9,Query,28,0
5,6,4.761,1,1,2,a,0,mqng9gal5nqwgz9,Query,29,0
6,7,4.208,1,1,2,a,0,mqng9gal5nqwgz9,Query,30,0
2,3,0.612,1,1,2,a,0,mqng9gal5nqwgz9,Query,31,0
7,8,9.985,1,1,2,a,0,mqng9gal5nqwgz9,Query,32,0
4,5,3.4,1,1,2,a,0,mqng9gal5nqwgz9,Query,33,0
6,7,6.24,1,1,1,a,0,mqng9gal5nqwgz9,Query,34,0
5,5,3.549,1,1,1,a,0,mqng9gal5nqwgz9,Query,35,0
5,9,5.589,1,1,7,a,0,fhx07b8nwvnqhok,Query,1,0
2,3,1.427,1,1,6,a,0,fhx07b8nwvnqhok,Query,2,0
7,12,11.869,1,1,6,a,0,fhx07b8nwvnqhok,Query,3,0
4,7,4.611,1,1,5,a,0,fhx07b8nwvnqhok,Query,4,0
7,11,15.09,1,1,5,a,0,fhx07b8nwvnqhok,Query,5,0
3,5,3.232,1,1,5,a,0,fhx07b8nwvnqhok,Query,6,0
6,10,8.947,1,1,4,a,0,fhx07b8nwvnqhok,Query,7,0
1,1,0.684,1,1,4,a,0,fhx07b8nwvnqhok,Query,8,0
