NoB,time,realRT,accuracy,realAccuracy,threshold,connection,startAtSmall,participant,Structure,trial,trueConnection
3,5,2.004,1,1,5,a,0,uet3pdw7hgm1hea,Query,8,0
4,7,1.168,1,1,5,a,0,uet3pdw7hgm1hea,Query,9,0
2,3,0.415,1,1,5,a,0,uet3pdw7hgm1hea,Query,10,0
7,11,-0.341,1,1,5,a,0,uet3pdw7hgm1hea,Query,11,0
5,9,0.012,1,1,5,a,0,uet3pdw7hgm1hea,Query,12,0
2,3,1.038,1,1,5,a,0,uet3pdw7hgm1hea,Query,13,0
4,7,1.579,1,1,4,a,0,uet3pdw7hgm1hea,Query,14,0
6,9,-0.851,1,1,4,a,0,uet3pdw7hgm1hea,Query,15,0
6,9,-2.657,1,1,4,a,0,uet3pdw7hgm1hea,Query,16,0
4,7,2.093,1,1,4,a,0,uet3pdw7hgm1hea,Query,17,0
1,1,0.815,1,1,4,a,0,uet3pdw7hgm1hea,Query,18,0
3,5,13.333,1,1,4,a,0,uet3pdw7hgm1hea,Query,19,0
2,3,0.302,1,1,4,a,0,uet3pdw7hgm1hea,Query,20,0
3,5,9.299,1,1,4,a,0,uet3pdw7hgm1hea,Query,21,0
4,7,1.646,1,1,3,a,0,uet3pdw7hgm1hea,Query,22,0
5,7,0.291,1,1,3,a,0,uet3pdw7hgm1hea,Query,23,0
7,9,-1.296,1,1,3,a,0,uet3pdw7hgm1hea,Query,24,0
1,1,0.02,1,1,3,a,0,uet3pdw7hgm1hea,Query,25,0
1,1,-0.227,1,1,3,a,0,uet3pdw7hgm1hea,Query,26,0
2,3,1.618,1,1,3,a,0,uet3pdw7hgm1hea,Query,27,0
5,7,-0.217,1,1,3,a,0,uet3pdw7hgm1hea,Query,28,0
6,8,0.127,1,1,3,a,0,uet3pdw7hgm1hea,Query,29,0
5,7,-0.355,1,1,3,a,0,uet3pdw7hgm1hea,Query,30,0
3,5,-0.512,1,1,3,a,0,uet3pdw7hgm1hea,Query,31,0
1,1,-0.795,1,1,3,a,0,uet3pdw7hgm1hea,Query,32,0
3,5,-0.001,1,1,3,a,0,uet3pdw7hgm1hea,Query,33,0
6,8,0.169,1,1,3,a,0,uet3pdw7hgm1hea,Query,34,0
5,7,6.106,1,1,3,a,0,uet3pdw7hgm1hea,Query,35,0
6,11,2.775,1,1,7,a,0,2het2jcuqxrh16x,Query,1,0
7,13,2.991,1,1,6,a,0,2het2jcuqxrh16x,Query,2,0
3,5,-0.16,1,1,6,a,0,2het2jcuqxrh16x,Query,3,0
7,12,-0.831,1,1,6,a,0,2het2jcuqxrh16x,Query,4,0
5,9,-0.47,1,1,6,a,0,2het2jcuqxrh16x,Query,5,0
1,1,-0.303,1,1,6,a,0,2het2jcuqxrh16x,Query,6,0
7,12,2.051,1,1,6,a,0,2het2jcuqxrh16x,Query,7,0
2,3,-0.784,1,1,5,a,0,2het2jcuqxrh16x,Query,8,0
5,9,1.061,1,1,5,a,0,2het2jcuqxrh16x,Query,9,0
3,5,-0.235,1,1,5,a,0,2het2jcuqxrh16x,Query,10,0
7,11,-3.739,1,1,5,a,0,2het2jcuqxrh16x,Query,11,0
4,7,-0.649,1,1,5,a,0,2het2jcuqxrh16x,Query,12,0
7,11,-0.996,1,1,5,a,0,2het2jcuqxrh16x,Query,13,0
4,7,-0.436,1,1,4,a,0,2het2jcuqxrh16x,Query,14,0
5,8,0.197,1,1,4,a,0,2het2jcuqxrh16x,Query,15,0
1,1,0.277,1,1,4,a,0,2het2jcuqxrh16x,Query,16,0
3,5,-0.435,1,1,4,a,0,2het2jcuqxrh16x,Query,17,0
3,5,0.941,1,1,4,a,0,2het2jcuqxrh16x,Query,18,0
6,9,-1.492,1,1,4,a,0,2het2jcuqxrh16x,Query,19,0
2,3,-0.037,1,1,4,a,0,2het2jcuqxrh16x,Query,20,0
5,8,1.932,1,1,4,a,0,2het2jcuqxrh16x,Query,21,0
1,1,0.078,1,1,4,a,0,2het2jcuqxrh16x,Query,22,0
5,8,-0.707,1,1,3,a,0,2het2jcuqxrh16x,Query,23,0
2,3,0.079,1,1,3,a,0,2het2jcuqxrh16x,Query,24,0
4,6,0.032,1,1,3,a,0,2het2jcuqxrh16x,Query,25,0
1,1,-0.196,1,1,3,a,0,2het2jcuqxrh16x,Query,26,0
4,6,-0.356,1,1,3,a,0,2het2jcuqxrh16x,Query,27,0
3,5,-0.235,1,1,3,a,0,2het2jcuqxrh16x,Query,28,0
2,3,-0.084,1,1,3,a,0,2het2jcuqxrh16x,Query,29,0
6,8,-1.379,1,1,3,a,0,2het2jcuqxrh16x,Query,30,0
1,1,-0.544,1,1,3,a,0,2het2jcuqxrh16x,Query,31,0
2,3,-0.434,1,1,3,a,0,2het2jcuqxrh16x,Query,32,0
6,8,-0.668,1,1,3,a,0,2het2jcuqxrh16x,Query,33,0
4,6,0.542,1,1,3,a,0,2het2jcuqxrh16x,Query,34,0
6,8,4.807,1,1,3,a,0,2het2jcuqxrh16x,Query,35,0
3,5,0.814,1,1,7,a,0,pqo0sdtzqqhkq76,Query,1,0
2,3,2.639,1,1,6,a,0,pqo0sdtzqqhkq76,Query,2,0
2,3,0.011,1,0,6,a,0,pqo0sdtzqqhkq76,Query,3,0
7,12,1.916,1,0,6,a,0,pqo0sdtzqqhkq76,Query,4,0
1,1,0.218,1,1,6,a,0,pqo0sdtzqqhkq76,Query,5,0
5,9,0.025,1,1,6,a,0,pqo0sdtzqqhkq76,Query,6,0
5,9,25.73,1,1,6,a,0,pqo0sdtzqqhkq76,Query,7,0
6,11,0.564,1,1,5,a,0,pqo0sdtzqqhkq76,Query,8,0
6,10,0.364,1,0,5,a,0,pqo0sdtzqqhkq76,Query,9,0
4,7,12.432,1,1,5,a,0,pqo0sdtzqqhkq76,Query,10,0
4,7,-0.013,1,1,5,a,0,pqo0sdtzqqhkq76,Query,11,0
6,10,0.364,1,0,5,a,0,pqo0sdtzqqhkq76,Query,12,0
6,10,1.667,1,1,5,a,0,pqo0sdtzqqhkq76,Query,13,0
7,11,1.475,1,1,4,a,0,pqo0sdtzqqhkq76,Query,14,0
4,7,0.536,1,1,4,a,0,pqo0sdtzqqhkq76,Query,15,0
2,3,-0.54,1,1,4,a,0,pqo0sdtzqqhkq76,Query,16,0
4,7,-0.001,1,1,4,a,0,pqo0sdtzqqhkq76,Query,17,0
3,5,0.771,1,1,4,a,0,pqo0sdtzqqhkq76,Query,18,0
2,3,0.276,1,1,4,a,0,pqo0sdtzqqhkq76,Query,19,0
1,1,-0.311,1,1,4,a,0,pqo0sdtzqqhkq76,Query,20,0
7,10,0.126,1,1,4,a,0,pqo0sdtzqqhkq76,Query,21,0
5,8,0.921,1,1,3,a,0,pqo0sdtzqqhkq76,Query,22,0
1,1,-0.201,1,1,3,a,0,pqo0sdtzqqhkq76,Query,23,0
2,3,-0.897,1,1,3,a,0,pqo0sdtzqqhkq76,Query,24,0
3,5,-0.276,1,1,3,a,0,pqo0sdtzqqhkq76,Query,25,0
3,5,-1.254,1,1,3,a,0,pqo0sdtzqqhkq76,Query,26,0
5,7,3.159,1,1,3,a,0,pqo0sdtzqqhkq76,Query,27,0
4,6,0.247,1,1,3,a,0,pqo0sdtzqqhkq76,Query,28,0
3,5,1.42,1,1,3,a,0,pqo0sdtzqqhkq76,Query,29,0
7,9,-0.704,1,1,3,a,0,pqo0sdtzqqhkq76,Query,30,0
1,1,0.114,1,1,3,a,0,pqo0sdtzqqhkq76,Query,31,0
6,8,1.89,1,1,3,a,0,pqo0sdtzqqhkq76,Query,32,0
7,9,1.013,1,1,3,a,0,pqo0sdtzqqhkq76,Query,33,0
5,7,3.336,1,1,3,a,0,pqo0sdtzqqhkq76,Query,34,0
1,1,-0.016,1,1,3,a,0,pqo0sdtzqqhkq76,Query,35,0
7,13,8.608,1,1,7,a,0,g63luoo50ve7yyn,Query,1,0
5,9,1.196,1,1,6,a,0,g63luoo50ve7yyn,Query,2,0
7,12,4.175,1,1,6,a,0,g63luoo50ve7yyn,Query,3,0
1,1,0.106,1,1,6,a,0,g63luoo50ve7yyn,Query,4,0
5,9,0.402,1,1,6,a,0,g63luoo50ve7yyn,Query,5,0
4,7,-0.035,1,1,6,a,0,g63luoo50ve7yyn,Query,6,0
6,11,2.463,1,0,6,a,0,g63luoo50ve7yyn,Query,7,0
2,3,0.11,1,0,5,a,0,g63luoo50ve7yyn,Query,8,0
7,11,0.39,1,0,5,a,0,g63luoo50ve7yyn,Query,9,0
5,9,0.269,1,1,5,a,0,g63luoo50ve7yyn,Query,10,0
6,10,2.061,1,0,5,a,0,g63luoo50ve7yyn,Query,11,0
3,5,-0.668,1,1,5,a,0,g63luoo50ve7yyn,Query,12,0
6,10,2.493,1,1,5,a,0,g63luoo50ve7yyn,Query,13,0
3,5,-0.509,1,1,4,a,0,g63luoo50ve7yyn,Query,14,0
2,3,0.009,1,1,4,a,0,g63luoo50ve7yyn,Query,15,0
1,1,0.524,1,1,4,a,0,g63luoo50ve7yyn,Query,16,0
3,5,0.56,1,1,4,a,0,g63luoo50ve7yyn,Query,17,0
5,8,-0.731,1,1,4,a,0,g63luoo50ve7yyn,Query,18,0
4,7,1.123,1,1,4,a,0,g63luoo50ve7yyn,Query,19,0
3,5,0.835,1,1,4,a,0,g63luoo50ve7yyn,Query,20,0
4,7,-0.303,1,1,4,a,0,g63luoo50ve7yyn,Query,21,0
6,9,2.499,1,1,3,a,0,g63luoo50ve7yyn,Query,22,0
1,1,-0.513,1,1,3,a,0,g63luoo50ve7yyn,Query,23,0
1,1,0.005,1,1,3,a,0,g63luoo50ve7yyn,Query,24,0
2,3,-0.207,1,1,3,a,0,g63luoo50ve7yyn,Query,25,0
7,9,2.225,1,1,3,a,0,g63luoo50ve7yyn,Query,26,0
6,8,2.928,1,1,3,a,0,g63luoo50ve7yyn,Query,27,0
4,6,1.647,1,1,3,a,0,g63luoo50ve7yyn,Query,28,0
3,5,-0.235,1,1,3,a,0,g63luoo50ve7yyn,Query,29,0
4,6,1.773,1,1,3,a,0,g63luoo50ve7yyn,Query,30,0
5,7,1.404,1,1,3,a,0,g63luoo50ve7yyn,Query,31,0
7,9,-0.997,1,1,3,a,0,g63luoo50ve7yyn,Query,32,0
1,1,0.462,1,1,3,a,0,g63luoo50ve7yyn,Query,33,0
2,3,-0.508,1,1,3,a,0,g63luoo50ve7yyn,Query,34,0
2,3,-0.051,1,1,3,a,0,g63luoo50ve7yyn,Query,35,0
6,11,0.242,1,1,7,a,0,5vuexcfs8r2v26t,Query,1,0
7,13,1.349,1,1,6,a,0,5vuexcfs8r2v26t,Query,2,0
6,11,-14.594,1,1,6,a,0,5vuexcfs8r2v26t,Query,3,0
2,3,-0.667,1,1,6,a,0,5vuexcfs8r2v26t,Query,4,0
5,9,2.325,1,1,6,a,0,5vuexcfs8r2v26t,Query,5,0
1,1,-0.693,1,1,6,a,0,5vuexcfs8r2v26t,Query,6,0
1,1,0.118,1,1,6,a,0,5vuexcfs8r2v26t,Query,7,0
3,5,0.182,1,1,6,a,0,5vuexcfs8r2v26t,Query,8,0
2,3,0.235,1,1,5,a,0,5vuexcfs8r2v26t,Query,9,0
7,11,-2.754,1,1,5,a,0,5vuexcfs8r2v26t,Query,10,0
1,1,2.141,1,1,5,a,0,5vuexcfs8r2v26t,Query,11,0
3,5,0.338,1,1,5,a,0,5vuexcfs8r2v26t,Query,12,0
4,7,3.631,1,1,5,a,0,5vuexcfs8r2v26t,Query,13,0
2,3,-0.658,1,1,5,a,0,5vuexcfs8r2v26t,Query,14,0
1,1,0.018,1,1,5,a,0,5vuexcfs8r2v26t,Query,15,0
3,5,4.898,1,1,5,a,0,5vuexcfs8r2v26t,Query,16,0
7,11,1.156,1,1,4,a,0,5vuexcfs8r2v26t,Query,17,0
5,8,34.634,1,1,4,a,0,5vuexcfs8r2v26t,Query,18,0
5,8,1.31,1,1,4,a,0,5vuexcfs8r2v26t,Query,19,0
4,7,-0.495,1,1,4,a,0,5vuexcfs8r2v26t,Query,20,0
6,9,2.299,1,1,4,a,0,5vuexcfs8r2v26t,Query,21,0
4,7,1.94,1,1,4,a,0,5vuexcfs8r2v26t,Query,22,0
2,3,-1.657,1,1,4,a,0,5vuexcfs8r2v26t,Query,23,0
6,9,14.634,1,1,3,a,0,5vuexcfs8r2v26t,Query,24,0
4,6,-1.796,1,1,3,a,0,5vuexcfs8r2v26t,Query,25,0
7,9,-26.649,1,1,3,a,0,5vuexcfs8r2v26t,Query,26,0
1,1,-2.941,1,1,3,a,0,5vuexcfs8r2v26t,Query,27,0
5,7,3.001,1,1,3,a,0,5vuexcfs8r2v26t,Query,28,0
4,6,-13.634,1,1,3,a,0,5vuexcfs8r2v26t,Query,29,0
7,9,-2.063,1,1,3,a,0,5vuexcfs8r2v26t,Query,30,0
3,5,0.318,1,1,3,a,0,5vuexcfs8r2v26t,Query,31,0
3,5,-1.129,1,1,3,a,0,5vuexcfs8r2v26t,Query,32,0
5,7,2.878,1,1,3,a,0,5vuexcfs8r2v26t,Query,33,0
6,8,3.348,1,1,3,a,0,5vuexcfs8r2v26t,Query,34,0
2,3,-0.077,1,1,3,a,0,5vuexcfs8r2v26t,Query,35,0
5,9,-0.611,1,0,7,a,0,us6grs84gamvlyg,Query,1,0
3,5,4.833,1,1,6,a,0,us6grs84gamvlyg,Query,2,0
5,9,0.331,1,1,6,a,0,us6grs84gamvlyg,Query,3,0
6,11,14.677,1,1,6,a,0,us6grs84gamvlyg,Query,4,0
7,12,36.566,1,0,6,a,0,us6grs84gamvlyg,Query,5,0
2,3,-1.851,1,1,6,a,0,us6grs84gamvlyg,Query,6,0
3,5,-2.895,1,1,5,a,0,us6grs84gamvlyg,Query,7,0
2,3,0.055,1,1,5,a,0,us6grs84gamvlyg,Query,8,0
3,5,1.96,1,1,5,a,0,us6grs84gamvlyg,Query,9,0
5,9,6.803,1,1,5,a,0,us6grs84gamvlyg,Query,10,0
2,3,0.655,1,1,5,a,0,us6grs84gamvlyg,Query,11,0
4,7,1.161,1,1,5,a,0,us6grs84gamvlyg,Query,12,0
1,1,0.261,1,1,5,a,0,us6grs84gamvlyg,Query,13,0
6,10,18.05,1,1,4,a,0,us6grs84gamvlyg,Query,14,0
7,10,24.33,1,1,4,a,0,us6grs84gamvlyg,Query,15,0
1,1,1.102,1,1,4,a,0,us6grs84gamvlyg,Query,16,0
2,3,0.659,1,1,4,a,0,us6grs84gamvlyg,Query,17,0
4,7,2.664,1,1,4,a,0,us6grs84gamvlyg,Query,18,0
6,9,29.968,1,1,4,a,0,us6grs84gamvlyg,Query,19,0
2,3,0.22,1,1,4,a,0,us6grs84gamvlyg,Query,20,0
4,7,-1.959,1,1,4,a,0,us6grs84gamvlyg,Query,21,0
1,1,0.308,1,1,4,a,0,us6grs84gamvlyg,Query,22,0
7,10,40.749,1,1,3,a,0,us6grs84gamvlyg,Query,23,0
4,6,3.468,1,1,3,a,0,us6grs84gamvlyg,Query,24,0
5,7,12.464,1,1,3,a,0,us6grs84gamvlyg,Query,25,0
4,6,15.287,1,1,3,a,0,us6grs84gamvlyg,Query,26,0
6,8,23.901,1,1,3,a,0,us6grs84gamvlyg,Query,27,0
7,9,10.422,1,1,3,a,0,us6grs84gamvlyg,Query,28,0
7,9,15.705,1,1,3,a,0,us6grs84gamvlyg,Query,29,0
3,5,1.87,1,1,3,a,0,us6grs84gamvlyg,Query,30,0
1,1,0.561,1,1,3,a,0,us6grs84gamvlyg,Query,31,0
5,7,3.909,1,1,3,a,0,us6grs84gamvlyg,Query,32,0
6,8,10.765,1,1,3,a,0,us6grs84gamvlyg,Query,33,0
1,1,0.918,1,1,3,a,0,us6grs84gamvlyg,Query,34,0
3,5,0.45,1,1,3,a,0,us6grs84gamvlyg,Query,35,0
6,11,2.261,1,1,7,a,0,fb8xdh3czx77hyn,Query,1,0
5,9,1.381,1,1,6,a,0,fb8xdh3czx77hyn,Query,2,0
4,7,0.837,1,1,6,a,0,fb8xdh3czx77hyn,Query,3,0
7,12,3.84,1,1,6,a,0,fb8xdh3czx77hyn,Query,4,0
5,9,1.946,1,1,6,a,0,fb8xdh3czx77hyn,Query,5,0
3,5,1.287,1,1,6,a,0,fb8xdh3czx77hyn,Query,6,0
7,12,2.964,1,1,5,a,0,fb8xdh3czx77hyn,Query,7,0
6,10,2.655,1,1,5,a,0,fb8xdh3czx77hyn,Query,8,0
3,5,0.087,1,1,5,a,0,fb8xdh3czx77hyn,Query,9,0
4,7,3.891,1,1,5,a,0,fb8xdh3czx77hyn,Query,10,0
1,1,1.96,1,1,5,a,0,fb8xdh3czx77hyn,Query,11,0
5,9,3.635,1,1,5,a,0,fb8xdh3czx77hyn,Query,12,0
2,3,0.402,1,1,5,a,0,fb8xdh3czx77hyn,Query,13,0
5,9,-1.479,1,1,4,a,0,fb8xdh3czx77hyn,Query,14,0
4,7,-0.038,1,1,4,a,0,fb8xdh3czx77hyn,Query,15,0
1,1,0.085,1,1,4,a,0,fb8xdh3czx77hyn,Query,16,0
2,3,0.278,1,1,4,a,0,fb8xdh3czx77hyn,Query,17,0
2,3,-0.01,1,1,4,a,0,fb8xdh3czx77hyn,Query,18,0
5,8,1.514,1,1,4,a,0,fb8xdh3czx77hyn,Query,19,0
3,5,0.309,1,1,4,a,0,fb8xdh3czx77hyn,Query,20,0
7,10,-2.239,1,1,4,a,0,fb8xdh3czx77hyn,Query,21,0
2,3,0.192,1,1,3,a,0,fb8xdh3czx77hyn,Query,22,0
4,6,1.684,1,1,3,a,0,fb8xdh3czx77hyn,Query,23,0
7,9,0.85,1,1,3,a,0,fb8xdh3czx77hyn,Query,24,0
1,1,0.088,1,1,3,a,0,fb8xdh3czx77hyn,Query,25,0
1,1,0.315,1,1,3,a,0,fb8xdh3czx77hyn,Query,26,0
3,5,0.303,1,1,3,a,0,fb8xdh3czx77hyn,Query,27,0
2,3,0.117,1,1,3,a,0,fb8xdh3czx77hyn,Query,28,0
3,5,-0.078,1,1,3,a,0,fb8xdh3czx77hyn,Query,29,0
7,9,1.563,1,1,3,a,0,fb8xdh3czx77hyn,Query,30,0
1,1,0.099,1,1,3,a,0,fb8xdh3czx77hyn,Query,31,0
4,6,-0.818,1,1,3,a,0,fb8xdh3czx77hyn,Query,32,0
6,8,1.486,1,1,3,a,0,fb8xdh3czx77hyn,Query,33,0
6,8,1.808,1,1,3,a,0,fb8xdh3czx77hyn,Query,34,0
6,8,-0.087,1,1,3,a,0,fb8xdh3czx77hyn,Query,35,0
7,13,11.295,1,1,7,a,0,rahonpod5yv68g4,Query,1,0
4,7,4.7,1,1,6,a,0,rahonpod5yv68g4,Query,2,0
1,1,-0.57,1,1,6,a,0,rahonpod5yv68g4,Query,3,0
2,3,0.382,1,1,6,a,0,rahonpod5yv68g4,Query,4,0
3,5,0.258,1,1,6,a,0,rahonpod5yv68g4,Query,5,0
4,7,2.313,1,1,6,a,0,rahonpod5yv68g4,Query,6,0
6,11,5.837,1,1,6,a,0,rahonpod5yv68g4,Query,7,0
2,3,-0.842,1,1,5,a,0,rahonpod5yv68g4,Query,8,0
1,1,-0.835,1,1,5,a,0,rahonpod5yv68g4,Query,9,0
6,10,0.914,1,1,5,a,0,rahonpod5yv68g4,Query,10,0
7,11,9.715,1,1,5,a,0,rahonpod5yv68g4,Query,11,0
5,9,3.963,1,1,5,a,0,rahonpod5yv68g4,Query,12,0
5,9,1.772,1,1,5,a,0,rahonpod5yv68g4,Query,13,0
7,11,2.378,1,1,5,a,0,rahonpod5yv68g4,Query,14,0
3,5,-1.454,1,1,4,a,0,rahonpod5yv68g4,Query,15,0
1,1,-0.714,1,1,4,a,0,rahonpod5yv68g4,Query,16,0
5,8,5.012,1,1,4,a,0,rahonpod5yv68g4,Query,17,0
2,3,1.877,1,1,4,a,0,rahonpod5yv68g4,Query,18,0
7,10,-5.159,1,1,4,a,0,rahonpod5yv68g4,Query,19,0
1,1,-1.692,1,1,4,a,0,rahonpod5yv68g4,Query,20,0
6,9,4.288,1,1,4,a,0,rahonpod5yv68g4,Query,21,0
5,8,0.162,1,1,4,a,0,rahonpod5yv68g4,Query,22,0
6,9,4.718,1,1,4,a,0,rahonpod5yv68g4,Query,23,0
6,9,-4.252,1,1,3,a,0,rahonpod5yv68g4,Query,24,0
5,7,5.665,1,1,3,a,0,rahonpod5yv68g4,Query,25,0
2,3,-0.612,1,1,3,a,0,rahonpod5yv68g4,Query,26,0
3,5,-0.193,1,1,3,a,0,rahonpod5yv68g4,Query,27,0
2,3,-6.226,1,1,3,a,0,rahonpod5yv68g4,Query,28,0
1,1,-0.395,1,1,3,a,0,rahonpod5yv68g4,Query,29,0
3,5,1.267,1,1,3,a,0,rahonpod5yv68g4,Query,30,0
4,6,1.553,1,1,3,a,0,rahonpod5yv68g4,Query,31,0
3,5,7.639,1,1,3,a,0,rahonpod5yv68g4,Query,32,0
7,9,11.178,1,1,3,a,0,rahonpod5yv68g4,Query,33,0
4,6,-0.395,1,1,3,a,0,rahonpod5yv68g4,Query,34,0
4,6,3.997,1,1,3,a,0,rahonpod5yv68g4,Query,35,0
7,13,4.071,1,0,7,a,0,9ckz34m3thm405a,Query,1,0
1,1,0.135,1,1,7,a,0,9ckz34m3thm405a,Query,2,0
7,13,2.077,1,1,6,a,0,9ckz34m3thm405a,Query,3,0
4,7,-1.351,1,1,6,a,0,9ckz34m3thm405a,Query,4,0
5,9,-1.48,1,1,6,a,0,9ckz34m3thm405a,Query,5,0
2,3,-0.623,1,1,6,a,0,9ckz34m3thm405a,Query,6,0
3,5,-2.531,1,1,6,a,0,9ckz34m3thm405a,Query,7,0
4,7,1.487,1,1,5,a,0,9ckz34m3thm405a,Query,8,0
6,10,-2.583,1,0,5,a,0,9ckz34m3thm405a,Query,9,0
5,9,0.353,1,0,5,a,0,9ckz34m3thm405a,Query,10,0
3,5,0.131,1,1,5,a,0,9ckz34m3thm405a,Query,11,0
1,1,-0.153,1,1,5,a,0,9ckz34m3thm405a,Query,12,0
5,9,0.084,1,1,5,a,0,9ckz34m3thm405a,Query,13,0
6,10,-0.13,1,1,5,a,0,9ckz34m3thm405a,Query,14,0
7,11,-1.885,1,0,4,a,0,9ckz34m3thm405a,Query,15,0
4,7,0.83,1,1,4,a,0,9ckz34m3thm405a,Query,16,0
7,10,0.227,1,1,4,a,0,9ckz34m3thm405a,Query,17,0
3,5,-3.312,1,1,4,a,0,9ckz34m3thm405a,Query,18,0
4,7,0.777,1,1,4,a,0,9ckz34m3thm405a,Query,19,0
1,1,-1.076,1,1,4,a,0,9ckz34m3thm405a,Query,20,0
2,3,0.368,1,1,4,a,0,9ckz34m3thm405a,Query,21,0
2,3,0.372,1,1,4,a,0,9ckz34m3thm405a,Query,22,0
7,10,0.244,1,0,3,a,0,9ckz34m3thm405a,Query,23,0
2,3,0.447,1,1,3,a,0,9ckz34m3thm405a,Query,24,0
1,1,-0.191,1,1,3,a,0,9ckz34m3thm405a,Query,25,0
3,5,-0.362,1,1,3,a,0,9ckz34m3thm405a,Query,26,0
2,3,0.549,1,1,3,a,0,9ckz34m3thm405a,Query,27,0
5,7,0.052,1,1,3,a,0,9ckz34m3thm405a,Query,28,0
4,6,-0.881,1,1,3,a,0,9ckz34m3thm405a,Query,29,0
6,8,5.043,1,0,3,a,0,9ckz34m3thm405a,Query,30,0
6,8,1.506,1,0,3,a,0,9ckz34m3thm405a,Query,31,0
5,7,-0.572,1,1,3,a,0,9ckz34m3thm405a,Query,32,0
3,5,-15.125,1,1,3,a,0,9ckz34m3thm405a,Query,33,0
1,1,0.237,1,1,3,a,0,9ckz34m3thm405a,Query,34,0
6,8,2.434,1,1,3,a,0,9ckz34m3thm405a,Query,35,0
1,1,0.273,1,1,7,a,1,dba0gupfpezprom,Query,1,0
2,3,-0.086,1,1,7,a,0,dba0gupfpezprom,Query,2,0
1,1,0.095,1,1,7,a,0,dba0gupfpezprom,Query,3,0
3,5,2.541,1,0,6,a,0,dba0gupfpezprom,Query,4,0
1,1,0.363,1,1,6,a,0,dba0gupfpezprom,Query,5,0
7,12,13.605,1,0,6,a,0,dba0gupfpezprom,Query,6,0
4,7,2.066,1,1,6,a,0,dba0gupfpezprom,Query,7,0
6,11,3.215,1,1,6,a,0,dba0gupfpezprom,Query,8,0
2,3,0.308,1,1,6,a,0,dba0gupfpezprom,Query,9,0
3,5,3.78,1,1,5,a,0,dba0gupfpezprom,Query,10,0
7,11,11.318,1,1,5,a,0,dba0gupfpezprom,Query,11,0
4,7,7.02,1,1,5,a,0,dba0gupfpezprom,Query,12,0
5,9,15.454,1,1,5,a,0,dba0gupfpezprom,Query,13,0
3,5,1.163,1,1,5,a,0,dba0gupfpezprom,Query,14,0
7,11,8.059,1,1,5,a,0,dba0gupfpezprom,Query,15,0
4,7,-1.181,1,1,4,a,0,dba0gupfpezprom,Query,16,0
4,7,0.887,1,1,4,a,0,dba0gupfpezprom,Query,17,0
3,5,-0.254,1,1,4,a,0,dba0gupfpezprom,Query,18,0
6,9,2.847,1,1,4,a,0,dba0gupfpezprom,Query,19,0
3,5,2.142,1,1,4,a,0,dba0gupfpezprom,Query,20,0
5,8,4.485,1,1,4,a,0,dba0gupfpezprom,Query,21,0
1,1,4.693,1,1,4,a,0,dba0gupfpezprom,Query,22,0
6,9,6.231,1,1,4,a,0,dba0gupfpezprom,Query,23,0
2,3,-0.201,1,1,3,a,0,dba0gupfpezprom,Query,24,0
2,3,-0.042,1,1,3,a,0,dba0gupfpezprom,Query,25,0
7,9,8.185,1,1,3,a,0,dba0gupfpezprom,Query,26,0
5,7,4.317,1,1,3,a,0,dba0gupfpezprom,Query,27,0
7,9,5.434,1,1,3,a,0,dba0gupfpezprom,Query,28,0
1,1,-0.211,1,1,3,a,0,dba0gupfpezprom,Query,29,0
5,7,-1.043,1,1,3,a,0,dba0gupfpezprom,Query,30,0
2,3,-0.443,1,1,3,a,0,dba0gupfpezprom,Query,31,0
5,7,0.568,1,1,3,a,0,dba0gupfpezprom,Query,32,0
6,8,1.132,1,1,3,a,0,dba0gupfpezprom,Query,33,0
6,8,7.829,1,1,3,a,0,dba0gupfpezprom,Query,34,0
4,6,0.127,1,1,3,a,0,dba0gupfpezprom,Query,35,0
1,1,-0.015,1,1,7,a,1,4z5220nwml6k16r,Query,1,0
7,13,15.082,1,1,7,a,0,4z5220nwml6k16r,Query,2,0
6,11,7.992,1,1,6,a,0,4z5220nwml6k16r,Query,3,0
3,5,2.254,1,1,6,a,0,4z5220nwml6k16r,Query,4,0
3,5,0.576,1,1,6,a,0,4z5220nwml6k16r,Query,5,0
7,12,9.434,1,1,6,a,0,4z5220nwml6k16r,Query,6,0
2,3,0.241,1,1,6,a,0,4z5220nwml6k16r,Query,7,0
7,12,12.631,1,0,5,a,0,4z5220nwml6k16r,Query,8,0
6,10,13.455,1,1,5,a,0,4z5220nwml6k16r,Query,9,0
4,7,1.73,1,1,5,a,0,4z5220nwml6k16r,Query,10,0
5,9,3.957,1,1,5,a,0,4z5220nwml6k16r,Query,11,0
1,1,0.123,1,1,5,a,0,4z5220nwml6k16r,Query,12,0
4,7,1.322,1,1,5,a,0,4z5220nwml6k16r,Query,13,0
6,10,5.659,1,0,5,a,0,4z5220nwml6k16r,Query,14,0
5,9,3.19,1,1,4,a,0,4z5220nwml6k16r,Query,15,0
6,9,8.564,1,1,4,a,0,4z5220nwml6k16r,Query,16,0
2,3,0.275,1,1,4,a,0,4z5220nwml6k16r,Query,17,0
7,10,6.588,1,1,4,a,0,4z5220nwml6k16r,Query,18,0
1,1,-0.066,1,1,4,a,0,4z5220nwml6k16r,Query,19,0
2,3,-0.526,1,1,4,a,0,4z5220nwml6k16r,Query,20,0
5,8,6.995,1,0,4,a,0,4z5220nwml6k16r,Query,21,0
